pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_ACTIN_FILAMENT_SEVERING,0.877126584604079,0.945928074171467,-0.240271369989889,-0.689576938989726,23870,15,SVIL|CFL2|GSN|MYH9
GO_REPLISOME,0.877014303820388,0.945928074171467,0.21121850524924,0.725089210063091,19374,25,RPA3|POLD2|POLD4
GO_TRNA_THIO_MODIFICATION,0.877041934119998,0.945928074171467,-0.322978109844016,-0.659816951251841,22817,5,CTU2|CTU1|TRMU|URM1|MOCS3
GO_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,0.877191140967776,0.945928074171467,-0.201447024665689,-0.743865583163152,25070,41,MTMR2|HOOK3|SNX16|RDX
HP_PANCREATIC_FIBROSIS,0.877211465106986,0.945928074171467,-0.226165894792937,-0.701719895773244,24146,20,CC2D2A|NEK1|NPHP3|TMEM216|CEP55|RPGRIP1L|CEP290
HP_SHORT_THORAX,0.876956324723762,0.945928074171467,-0.198973102321242,-0.746707488185088,25158,44,GLI1|OBSL1|CCDC8|SLC26A2|EVC2|TRPV4|TTC21B|FREM2|ORC6
GO_PWP2P_CONTAINING_SUBCOMPLEX_OF_90S_PRERIBOSOME,0.877426298189645,0.9460905371323,-0.322825512099928,-0.659505206971955,22827,5,PWP2
GO_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY,0.877494029028109,0.94609437399162,-0.240126136843819,-0.689160121004663,23880,15,METAP1|NMT2|METAP2|GRK4
GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE,0.877562518961557,0.946099028669121,0.251813553432241,0.678968543186164,20247,11,LPCAT1|SFTPD|VEGFA|ABCA12|CTSH
GO_HETEROTYPIC_CELL_CELL_ADHESION,0.877920227920228,0.946415466527341,0.189726504915465,0.771334475402434,18488,51,FLOT1|GLDN|LILRB2|CEACAM6|ITGB2|ITGAX|CD200R1|IL10|TNF|IL1RN|IL1B|SKAP1|CD58
GO_ACTIN_DEPENDENT_ATPASE_ACTIVITY,0.878396143733567,0.946492206660657,-0.228435030817918,-0.699102795885798,24053,19,MYH10|MYO1E|MYO10
GO_CALCIUM_ION_REGULATED_EXOCYTOSIS,0.878569208990781,0.946492206660657,-0.194595425442505,-0.75696463913365,25445,52,RAPGEF4|REST|CADPS|CACNA1I|RIMS2|NOTCH1|KCNB1|SYT2|PPP3CB|CACNA1H|SYT11
GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS,0.878364732696691,0.946492206660657,-0.165143317987454,-0.860929979733157,30444,366,FZD9|PDGFRA|EDNRA|NMB|AKAP6|ABL1|ADCYAP1R1|MICU3|F2RL3|KL|FAM155A|SV2A|CALB2|JPH4|CCL21|CD38|GPR55|DMD|CIB2|TRPC1|S1PR1|FGF2|UBASH3B|PKD2|NMU|SLC39A10|APP|CACNA2D1|CACNB2|ATP2B4|TBXA2R|RYR1|TRPC4|TRPC6|CACNA1C|AVPR1A|CHD7|PLCE1|TACR1|EDNRB|MCU|PRNP|TRPV4|RIC3|EGFR|PLN|F2R|SGCD|PDE4D|CACNB3|PTGER2|P2RY8|HMGB1|TPT1|FKBP1B|DLG4|OXTR|CD24|TMEM178A|JPH2|P2RX5|GNA13|SLC24A3|CXCR4|CCR7|GJA1|KCTD17|LPAR1|LRP6|SMAD3|ATP13A4|WNT5A|BNIP3|LPAR6|F2RL2|FYN|CAV1|GTF2I|HRC|ADORA1|SLC35G1|SWAP70|CX3CL1|ATP2A2|PRKACA|ATP13A3|ATP1A2|ATP2B1|C1QTNF1|EDN1|PDZD8|MICU1|PLA2G6
GO_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,0.878150145901494,0.946492206660657,0.222149225077216,0.707947535399561,19861,19,POR|SCAP|SNCA|TNF|CD244|IL1B|GPER1|SREBF1
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS_BY_VEGF_ACTIVATED_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.878470774618528,0.946492206660657,0.314460671082518,0.654098506013721,21070,5,HSPB1|VEGFA|PRKD2
GO_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING,0.878153362395483,0.946492206660657,-0.215639575746812,-0.716662490043629,24575,26,RIF1|TP53BP1|KMT5B|NSD2|TGFB1|ATAD5|MSH2|SHLD2|EXOSC6
HP_BEADED_RIBS,0.878328008519702,0.946492206660657,-0.304863563389505,-0.661740265994501,23092,6,PPIB|COL1A2|TRIP11|COL1A1
HP_SHORT_UMBILICAL_CORD,0.878533706119913,0.946492206660657,-0.34549788821101,-0.654910588322861,22623,4,ADGRG6
HP_SUBCUTANEOUS_HEMORRHAGE,0.878283272590172,0.946492206660657,-0.172027459038708,-0.825357913654775,27953,177,JMJD1C|KRT5|TET2|FIP1L1|ANKRD26|MYH11|RUNX1|JAM2|PTEN|SIK3|TGFB2|NOTCH3|MYLK|TBXA2R|GNAS|NUMA1|ARL6IP6|COL3A1|MTAP|ITGA2|ZNF469|TGFB3|ACTA2|TGFBR2|FBN1|CFH|ITGB3|RIN2|PRKAR1A|WIPF1|FANCC|PDGFRB|COL5A1|MYORG|STAT5B|RASGRP1|SMAD3|COG8|COL5A2|GNA14|ZBTB16|COL1A2|GSN|DSE|TBL1XR1|TGFBR1|SMAD4|PRKACA|MYH9|FKBP14|PRKG1|HPS5
GO_REGULATION_OF_CILIUM_BEAT_FREQUENCY,0.878690215289416,0.946553400848448,0.265438202067133,0.671406182351505,20447,9,MKKS|BBS4|CCDC40|CATSPER1|DNAAF1
GO_PLATELET_ALPHA_GRANULE,0.878793812414333,0.946595833741836,0.181808620294077,0.792367518805535,17951,71,F8|CFD|TEX264|ALDOA|VWF|FERMT3|CYB5R1|SERPINA1|SNCA|CD36|QSOX1|TIMP1|VEGFA|MAGED2|F13A1
HP_DYSURIA,0.878992762102891,0.946740962279582,0.251286984885194,0.677548748761269,20280,11,HLA-B|CISD2
HP_CERVICAL_SUBLUXATION,0.879354936862924,0.947061862383672,-0.304385962855255,-0.660703580924434,23119,6,DDR2|MMP2|GALNS
GO_BASE_EXCISION_REPAIR,0.879492748546206,0.947141095092529,-0.201554132808833,-0.740103295105301,25105,40,ERCC6|FAM168A|TDG|DNA2|PRMT6|POLQ|RPS3|USP47|APEX1|NEIL3|NEIL1|XRCC1|HMGA2|FEN1|HUWE1|POLG
GO_MITOCHONDRIAL_TRANSCRIPTION,0.879763324060582,0.947348741652413,0.230360107638684,0.696606326388158,19923,16,CHCHD10|MTERF4|POLRMT|TFB2M|MRPL12|MTRES1|PPARGC1B
GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT,0.879970487729108,0.947348741652413,-0.344497632496946,-0.653014547621823,22660,4,FBN1|FBXW7
GO_NUCLEOSIDE_TRANSPORT,0.879887418226076,0.947348741652413,-0.304082709993628,-0.660045336865729,23133,6,SLC29A4|ADORA1|SLC29A2
GO_T_CELL_ACTIVATION,0.880006851857139,0.947348741652413,-0.164397478524404,-0.865494625587764,30823,407,GLI2|SATB1|ZEB1|SOX4|TNFRSF21|RC3H2|CD1C|ABL1|TCF7|PELI1|NCK2|CAMK4|IL7R|LEF1|TOX|FZD7|PDE5A|YES1|SMAD7|ZFP36L1|ARG2|PIK3CA|CCL21|BCL11B|PAK3|HSPH1|RUNX1|PRKCQ|EFNB3|CBFB|KIT|DLG5|PAWR|SOS1|TESPA1|PRDM1|ANXA1|TMEM131L|PRKCZ|EGR3|TSC1|CHD7|IL27RA|ZMIZ1|SOCS5|LEPR|PRNP|WNT4|TMEM98|IGF1|CDK6|ADAM17|PTPN11|RUNX2|LIG4|BTLA|RIPOR2|RIPK2|RPS3|CD7|HMGB1|TGFBR2|ZBTB1|PPP3CB|PRKDC|ITPKB|FZD8|FKBP1B|CD8B|CD24
GO_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY,0.879961349784451,0.947348741652413,-0.264383251616684,-0.674361014632927,23677,10,PTEN
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,0.880280660722117,0.947507219285226,-0.230226431897709,-0.694939403019001,24087,18,ETS1|NFAT5
GO_RESPONSE_TO_ETHER,0.880292983140467,0.947507219285226,0.250945601460515,0.676628271672712,20310,11,MDM2|ABCB4|CDK4|PPARGC1A|LARP1|ZC3H12A
GO_SEC61_TRANSLOCON_COMPLEX,0.880346869006921,0.947507219285226,0.313627668533894,0.652365806911206,21115,5,SSR4|SEC61A1|ARL6IP1
GO_RESPONSE_TO_GONADOTROPIN,0.880480982308279,0.947582387194026,-0.225317614561247,-0.699087955549394,24236,20,CTSV|NOTCH1|EFNA5|INHBA|CCNA2
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,0.880641226694546,0.947685664610051,0.235619291585349,0.686058549210327,20215,14,LGMN|HSPB1|P2RX4|VEGFA|FGF18
GO_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.880888851830234,0.947882953254007,0.313353385535417,0.65179528055918,21128,5,SLC22A1|SLC7A8
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,0.880983089710519,0.94791517235456,-0.217829598203279,-0.709759989724848,24589,24,RCC2|SMAD7
GO_WIDE_PORE_CHANNEL_ACTIVITY,0.881132158784828,0.948006379403395,0.229931375617055,0.695309845666503,19954,16,TOMM40L|VDAC1|TOMM40|PRF1|VDAC2|GJB1|VDAC3
GO_RESPONSE_TO_METHOTREXATE,0.881487855438651,0.948319866661707,-0.377830707468754,-0.652165758430791,22536,3,DHFR
GO_REGULATION_OF_RAB_PROTEIN_SIGNAL_TRANSDUCTION,0.881630946952424,0.948404600577861,-0.29013987438617,-0.660569369238952,23200,7,DENND4A
GO_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL,0.882215491129381,0.948908756254908,0.245176217023505,0.680230289605837,20387,12,PRELID1|HEBP2|ARL6IP5|MAPT|BAX|BNIP3L
GO_SMN_COMPLEX,0.882228333581091,0.948908756254908,-0.263464705719539,-0.672018084286932,23738,10,FMR1|GEMIN2
GO_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS,0.882389081493834,0.949012418183805,0.2323751984658,0.689648703418992,20106,15,UNC119|BMP2K|PIK3CB|DNM2|DAB2|HIP1R|AAK1|TNK2
GO_SULFUR_AMINO_ACID_CATABOLIC_PROCESS,0.882765791525864,0.94934831603077,-0.256749567922801,-0.673402984850531,23771,11,BLMH|CDO1|ADO
GO_DNA_REPLICATION_FACTOR_A_COMPLEX,0.883211360864262,0.949700550943746,0.2347556631922,0.683543900946707,20274,14,RPA3|PRPF19|BCAS2|RPA1|XPA|SMARCAL1|RPA2|TONSL|PURA|HELB|PURB|PLRG1|CDC5L|ERCC5
GO_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS,0.883222156548172,0.949700550943746,0.282775833125232,0.659902303324126,20919,7,SLAMF8|C1QBP|LGALS9|CALR|GAS6
HP_OSTEOLYSIS_INVOLVING_BONES_OF_THE_FEET,0.88335994652605,0.949779440755073,-0.256504883103584,-0.672761225298834,23787,11,COL3A1|MMP2|NOTCH2|SCN9A|WNK1|MMP14|KIF1A
HP_ABNORMALITY_OF_PERIPHERAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY,0.883507651089701,0.949866279395236,0.172233905806838,0.815759541813094,17147,111,ABHD12|RRM2B|CYP27A1|DCAF8|RETREG1|PSAP|STARD7|TBC1D24|AIFM1|SUMF1|EBP|NEU1|NGLY1|HSPB1|TYMP|EPM2A|GARS1|PMP22
HP_ANHIDROSIS,0.883569568990454,0.949866279395236,-0.220298929099266,-0.701100862506769,24435,22,ERCC6|TP63|PKP1
GO_NCRNA_3_END_PROCESSING,0.883747892074199,0.94998871110827,-0.201515384853131,-0.735995893813723,25154,39,INTS6L|TENT4B|SSB|EXOSC2|INTS14|INTS6|INTS8|USB1|INTS2|INTS5|LARP7|TRNT1|EXOSC8|EXOSC6|ERI1|INTS7
GO_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION,0.88391092871257,0.950025429905185,-0.288863779200771,-0.657664048508765,23260,7,DMD|KCNJ2|DMPK
HP_EXCESSIVE_WRINKLING_OF_PALMAR_SKIN,0.883873877259574,0.950025429905185,-0.277718898276723,-0.660216911770222,23518,8,ZNF469|TBL1XR1
GO_OXYSTEROL_BINDING,0.884108756227307,0.950168785031287,0.282381516313466,0.658982102437621,20940,7,INSIG1|INSIG2|RORC
GO_SODIUM_ION_TRANSPORT,0.884262055373661,0.950264267247896,-0.173038610069087,-0.814504268458019,27817,154,NETO2|CNTN1|SCN5A|SLC5A3|DMD|PKD2|CACNA1I|ATP1B2|UTRN|SCN4B|WNK2|FXYD6|ATP2B4|SERPINE2|NALCN|SLC9B2|CNKSR3|FGF13|TESC|FGF12|WNK3|SCN3B|SCN3A|ADRB2|SLC9A6|SLC34A2|CACNA1H|SLC38A2|SLC24A3|AHCYL1|SLC38A4|ATP1B3|HECW2|KIF5B|PER1|OSR1|SLC23A2|ATP1A2|SCN9A|PTPN3|SLC9A9|SLC4A7|NEDD4|KCNK1|SLC13A4|ANK3|SLC6A6|SLC13A3|ASIC1|DMPK
GO_MAGNESIUM_ION_HOMEOSTASIS,0.884538109690933,0.950491643671533,0.272485569068713,0.663442202437296,20691,8,CNNM4|KEL|XK
GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY,0.884802738403476,0.950498890431539,0.231631075438721,0.687440277200543,20161,15,AKR7A2|AKR1A1|DHRS13|RDH13
GO_NUCLEAR_PORE_CENTRAL_TRANSPORT_CHANNEL,0.884663083918975,0.950498890431539,-0.277334634481766,-0.659303407296505,23539,8,NUTF2|NUP62|NUP153
GO_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE,0.884771210676835,0.950498890431539,-0.437752246131265,-0.668650190607901,22274,2,PPP2R3C
HP_HYPERPARATHYROIDISM,0.88475130311865,0.950498890431539,0.223638717190909,0.70095305377532,20028,18,CYP2R1|CYP27B1|CDKN1A|AP2S1
GO_HOMOCYSTEINE_METABOLIC_PROCESS,0.884993872776561,0.950634948367565,-0.255769735116706,-0.670833078534361,23831,11,BLMH|NOX4|CPS1|MPST|DPEP1|COMT|MTRR|TST|MTHFR|CTH|MMUT
HP_ABNORMALITY_OF_THE_PUBIC_HAIR,0.885108498774727,0.950688809371689,-0.208748903314251,-0.7176731483917,24921,30,IL17RD|TP63|APCDD1|COL17A1|FLRT3|ORC6
GO_VESICLE_TRANSPORT_ALONG_MICROTUBULE,0.88540484298146,0.950937830558438,0.189153356880243,0.761904844258983,18720,49,CLN3|KIF3B|STK11|DTNBP1|KIF3A|BLOC1S1|BORCS5|BLOC1S3|KIFAP3|HTT|AP3D1|SYBU|FBXW11|AP3M2|KIF1C|BLOC1S2|SNAPIN|AP3S2|TRAK1|BICDL2|AP3S1
GO_CULLIN_FAMILY_PROTEIN_BINDING,0.885819719117226,0.951037002544805,-0.21642023784401,-0.705167833276117,24724,24,KLHL13|KLHL36|KLHL9|KCTD17|DCUN1D1
GO_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.885566897954735,0.951037002544805,-0.223897190846237,-0.694680838454383,24376,20,ATM|RPS7|PMAIP1|DDX5|RPL26|RPL23|HIC1|RPL11|UBB
GO_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR,0.885790522003833,0.951037002544805,-0.276761717469682,-0.657941420399805,23569,8,NPR2|ZFP36|MAPK1|ZFP36L2|ETV3|PDE1B|AKT1|CD4
GO_SYNAPTIC_VESICLE_EXOCYTOSIS,0.885643795425752,0.951037002544805,-0.182353280484665,-0.784392978368718,26563,88,BACE1|APBA2|SV2A|CTBP2|DGKI|CADPS|PFN2|ERC2|CACNB2|RIMS2|SYT2|RAP1A|CHRNA5|FMR1|CSPG5
HP_PARANOIA,0.885737933437881,0.951037002544805,0.23365466587973,0.680338099699298,20332,14,SNCA|ECM1|TBX1|IMPA1|TIMM8A|DGCR6|TBP
HP_INTERMITTENT_DIARRHEA,0.88594406872601,0.951101245556511,-0.233717715944992,-0.683699198424585,24234,16,PALLD|COG4|SMAD4|BRCA2|ACSF3|POLG|ATRX
GO_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS,0.886447336115885,0.95122724029451,0.363467728748281,0.63713860504601,21662,3,ZP3|HTR2B|AGAP2
GO_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.886429896633978,0.95122724029451,0.223102865956646,0.699273529926571,20066,18,FNIP1|CD74|IL10|HSH2D|BTK
GO_UTP_METABOLIC_PROCESS,0.886377414046939,0.95122724029451,0.254376188290828,0.665615644212037,20469,10,NME6|NME3|NME1|NME2|NME7|CAD
HP_ABNORMAL_RETICULOCYTE_MORPHOLOGY,0.886157160251007,0.95122724029451,0.192244637416225,0.749091920008489,18922,42,TCN2|STEAP3|CLCN7|PGK1|SEC23B|PRKCD|FASLG|SBDS|PRF1
HP_DISTAL_SENSORY_IMPAIRMENT,0.88639951117674,0.95122724029451,0.173599404607211,0.807397079514016,17407,100,ABHD12|NAGLU|DCAF8|MSTO1|MARS1|CHCHD10|C19orf12|AIFM1|HSPB1|TYMP|SERPINI1|HINT1|GARS1|PMP22|COX6A1|NAGA|MME|IBA57|FIG4|PNKP|LMNA|SCYL1|DNM2|ATP7A|IARS2|HARS1|MFN2|PRX|MED25|YARS1|SLC25A46|TK2|ATP13A2|DARS2|DNAJB2|PDK3
HP_RETICULOCYTOSIS,0.88644855554543,0.95122724029451,0.206532289343675,0.722609097687807,19453,27,CLCN7|PGK1|SEC23B|PRKCD|FASLG
GO_REGULATION_OF_HISTONE_DEACETYLATION,0.886582485465116,0.95130171639099,0.20766086814308,0.719896189910473,19518,26,ZBTB7B|UCN|ZNHIT1|FOXP3|VEGFA|AKAP8|AKAP8L|SPHK2|PINK1|SREBF1|C6orf89|TADA3
GO_CARTILAGE_MORPHOGENESIS,0.886654891202225,0.951310171093399,-0.276204667163974,-0.656617153182783,23592,8,MEF2C|LRP6|SNAI2
GO_VIRAL_TRANSLATION,0.886753628513687,0.951346874194243,-0.236632616733184,-0.679133745809434,24132,15,EIF3A|EIF3L|SSB|DHX9|EIF3F
GO_LIPID_KINASE_ACTIVITY,0.886967524251371,0.951368658424006,0.294815494527102,0.652353445104918,21029,6,PIK3C2B|SPHK2|CERKL|CERK|AGK|SPHK1
HP_IMMUNE_DYSREGULATION,0.88692534795445,0.951368658424006,0.294897013235405,0.652533825753794,21028,6,ACP5|FOXP3|LAT|STAT1
HP_MORNING_MYOCLONIC_JERKS,0.886947738580674,0.951368658424006,-0.267018194620824,-0.659310932239215,23708,9,PRICKLE1|JRK
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,0.887114456950738,0.95145008542922,-0.227930266734518,-0.68800841931488,24274,18,KDM1A|SIRT1|HNRNPK|ATAD5|RPL26|MARCHF7|ELL3
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY,0.887172510642033,0.95145008542922,0.230804955138965,0.684988497503929,20215,15,PTPRR|PTPRO|PTPRN2|PTPN6|PTPRA|PTPRH
GO_MRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.887243439854508,0.951456941647877,0.253950478647743,0.664501707407521,20489,10,C5AR1|ATF4|SUPT6H|SREBF1
HP_POSTURAL_INSTABILITY,0.887321258341278,0.951471184211612,0.18678483704281,0.766699022164743,18615,53,GBA|STUB1|ENPP1|C19orf12|ABCC6
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,0.887695208281456,0.951748254085439,-0.209759720371044,-0.715435682315096,24953,29,ALDH1A2|ALDH1A3
HP_ABNORMAL_CORNEAL_EPITHELIUM_MORPHOLOGY,0.887725051870691,0.951748254085439,-0.182914860602506,-0.775608880789591,26526,81,ZEB1|CRLF1|ERCC6|TP63|FOXC2|TGM1|FERMT1|LBR|COL4A5|COL17A1|ZNF469|ERCC5|TGFBI|WIPF1|CHST6|GSN|NIPAL4|TLR4|SCN9A|TWIST2|ELP1|COL7A1
HP_PROTRACTED_DIARRHEA,0.887773315484159,0.951748254085439,-0.248517765406974,-0.668417246889702,23873,12,RFXAP|CD3D|CD3E|CD247|ATRX
GO_DENSE_CORE_GRANULE,0.887888020488365,0.951802013092414,0.227768612251637,0.688769674027092,20107,16,SOD1|MYRIP|SCG2|SYT1|DMXL2|SYT7
GO_HYALURONAN_METABOLIC_PROCESS,0.888058122310785,0.951868925709535,-0.20476476016022,-0.720551761499248,25179,33,STAB2|FGF2|CEMIP2|HAS2|HMMR|LYVE1|HAS3|ITIH5|TGFB1|SMPD3|NFKB1|PDGFB
GO_LINOLEIC_ACID_METABOLIC_PROCESS,0.888079568143164,0.951868925709535,-0.240276310132603,-0.675527069604438,24018,14,FADS2|FADS1
GO_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,0.888166449934981,0.951892844678062,-0.189388921732713,-0.758443993048963,25953,60,EDNRA|SORBS1|MEF2A|YES1|PID1|CLIP3
GO_TRANSLATION_ACTIVATOR_ACTIVITY,0.888257170948574,0.951920874558031,0.270931302741146,0.659657907074209,20778,8,RPS27L|C1QBP|DHX29|PAIP1|LARP1|MIF4GD
HP_ABNORMALITY_OF_THE_INTRAHEPATIC_BILE_DUCT,0.888429903125571,0.952036783092041,-0.232868934017288,-0.681216239350379,24302,16,TNFSF15|CC2D2A|JAG1|RPGRIP1L|INPP5E
GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT,0.888900025056377,0.952144352673249,0.175991567932388,0.796534795960453,17737,86,TMEM144|ENPP1|RHOQ|CREBL2|TRIB3|RAB4B|SLC17A5|SLC50A1|SESN2|ASPSCR1|SLC2A11|FFAR4|CAPN10|TNF|RTN2|SLC1A2|SELENOS|AKT2|SLC2A5|ADIPOR2|SLC5A9|IL1B|SIRT6
GO_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,0.888758910619631,0.952144352673249,-0.232705257176859,-0.680737432152775,24311,16,HNRNPD|FOXO1|CCNA2|MAP3K5|MTR
GO_MITOTIC_CELL_CYCLE_ARREST,0.88879546700786,0.952144352673249,-0.232675343572258,-0.680649925275495,24312,16,CDC14A|MCPH1
GO_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY,0.888745649091143,0.952144352673249,0.261180030118598,0.660635453234528,20681,9,DUSP10|DUSP4|DUSP16
HP_BILATERAL_TALIPES_EQUINOVARUS,0.888917782689724,0.952144352673249,0.247742310531893,0.667991191795307,20509,11,DHCR24|EBP|SYT1
HP_DIFFICULTY_RUNNING,0.88890428677014,0.952144352673249,0.198812135101011,0.731693814923893,19242,33,GMPPB|ALG14|PNPLA2
GO_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION,0.889092176337341,0.952261965546053,0.232537752108384,0.677085954102871,20409,14,RAB3A|AR|PRKCD|DNM2|NOX1
GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION,0.889497510185604,0.95262689181072,0.208963564568895,0.7097655600179,19648,24,SHOX2|FLOT1|CXCL9|GDF15
GO_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL,0.889642881623141,0.952713372831406,-0.189043014582435,-0.754880915172882,25957,59,CCDC88A|TOPORS|VPS13D|TMSB15A|SUPT7L|SYNE1|TAF3|ANKRD13C|BARD1|HNRNPU|GJA1|DBN1|ARL2BP|GRIK5|CAV1|GSN|VPS13C|VPS13A
GO_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE,0.889892904953146,0.952911904250743,-0.247709734595691,-0.666243954652847,23930,12,NOTCH1|EFNA5|INHBA
HP_ABNORMAL_LEVELS_OF_ALPHA_FETOPROTEIN,0.89007156609874,0.953033996586079,-0.222678237122133,-0.690898817822961,24500,20,ATM|FLI1|SETX
GO_TETRAHYDROFOLATE_METABOLIC_PROCESS,0.89022510021585,0.953098758326204,0.224361595828882,0.691118501186634,20208,17,PIPOX|ALDH1L1|SHMT1|ATIC|SHMT2|GCH1|MTHFS|MTHFR
HP_ATOPIC_DERMATITIS,0.890261344428553,0.953098758326204,0.247251439192406,0.666667648269866,20540,11,HSPA9|SCNN1A|SCNN1B|ZNF341
HP_CERVICAL_CORD_COMPRESSION,0.890684920209476,0.953482992931187,0.330629950615399,0.637303368968344,21599,4,COMP|IDUA|IDS
GO_10_FORMYLTETRAHYDROFOLATE_METABOLIC_PROCESS,0.891061452513967,0.953678519150226,0.308397705696523,0.641487146420357,21372,5,ALDH1L1
GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS,0.891374687991125,0.953678519150226,-0.168307463208069,-0.829170070260401,28925,219,SFRP1|HNRNPA1|MAPK8|TNC|CTSV|CBL|PPM1D|SIK2|PRKAA2|SESN3|WDR59|STK24|PHEX|KIF26A|LPL|FADS1|FOXO1|SIRT1|BMPR2|SKP2|AVPR1A|IFI16|KCNB1|STK26|BMT2|TSC1|AMBRA1|MYOCD|PTN|FOXO3|WNT4|EIF2AK2|RRAGA|TNKS|SFRP2|CACNB3|USP33|NFE2L2|KANK2|INHBB|PDK4|ITGA6|SLC38A2|PIK3C3|DNM1L|SNW1|PRKD1|PMAIP1|SNAI2|BRIP1|SIK1B|MED1|MAP1LC3B2|FES|ITGA4|MTMR3|MTOR|ATP2B1|MAP1LC3B|SH3GLB1|PPP1R9B|ATG14|RALB|PPARA|MAP3K5|SESN1|COL1A1|SRF|HNRNPL|DSC2
GO_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION,0.891288029319557,0.953678519150226,0.226363879038852,0.684521776884896,20184,16,CCL8|TBC1D20|YTHDC2|IFI27|PHB
GO_NEGATIVE_REGULATION_OF_CYTOKINE_SECRETION,0.891252006420546,0.953678519150226,0.213402653541922,0.699869542416375,19988,21,FCGR2B|PPP1R11|FFAR4|FOXP3|BTN2A2|SRGN|LILRB1
GO_REGULATION_OF_GLUCOSE_IMPORT,0.89138506368379,0.953678519150226,0.189972477251452,0.751085083339446,18965,45,ENPP1|RHOQ|CREBL2|ASPSCR1|CAPN10|TNF|RTN2|SLC1A2|SELENOS|AKT2|ADIPOR2
HP_APLASIA_HYPOPLASIA_OF_THE_MIDDLE_PHALANGES_OF_THE_TOES,0.89122697226894,0.953678519150226,-0.371120061045025,-0.640582650631503,22785,3,RAB23
HP_FACIAL_MYOKYMIA,0.891192917054986,0.953678519150226,-0.33787721546778,-0.640465176527358,22949,4,SPTBN2
HP_POOR_APPETITE,0.891288850869689,0.953678519150226,-0.210943040459391,-0.707388267178848,25005,27,ABL1|PALLD|RUNX1
GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX,0.891588651468591,0.953825198077171,-0.211911948692814,-0.70427399188776,24951,26,PIK3CA|SOCS5|PIK3C2A|PIK3C3|SOCS4|ATG14
GO_RESPONSE_TO_INTERLEUKIN_12,0.891651555307574,0.953825198077171,-0.19666950320216,-0.734491907093809,25568,43,PDCD4|CNN2|JAK1|RPLP0|MTAP|LMNB1|RIPK2|HNRNPF|PLCB1|HNRNPA2B1
GO_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,0.891816560130816,0.953827703853387,-0.259798619569171,-0.662667016997397,23996,10,FOLH1|AGTPBP1|TTL
