"","pathway","pval","padj","log2err","ES","NES","size"
"363","GO_PHAGOPHORE_ASSEMBLY_SITE",0.00541638059374528,0.0423361150829709,0.407017918923954,0.472843141281694,1.78647624549758,31
"364","GO_ION_HOMEOSTASIS",0.00542991833365213,0.0424096058732693,0.407017918923954,0.206681188792141,1.22390069778227,614
"365","GO_AXONEME_ASSEMBLY",0.0055240619759994,0.0429161026999044,0.407017918923954,0.403994627185104,1.66438449524242,47
"366","GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS",0.00554621170352985,0.0429180730712366,0.407017918923954,0.26770397973377,1.41061860425655,186
"367","GO_HEME_METABOLIC_PROCESS",0.00561848810602329,0.0434194389806095,0.407017918923954,0.49529084491292,1.790590897757,28
"368","GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS",0.00566871825935588,0.0437172169033149,0.407017918923954,0.771006423123742,1.83744798489873,7
"369","GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS",0.0057129142734044,0.0439834353406622,0.407017918923954,0.493974917271661,1.7858335151388,28
"370","GO_LIPID_DROPLET_FORMATION",0.00572283820911924,0.0440243259015863,0.407017918923954,0.703928560998615,1.8891147675364,10
"371","GO_NAD_BINDING",0.00575121009503915,0.0440948927666364,0.407017918923954,0.396526291579077,1.6685567018353,53
"372","GO_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT",0.0058916228794496,0.0447545130583375,0.407017918923954,0.79890906613742,1.77553864262851,6
"373","GO_RIBOSOMAL_SUBUNIT",0.00588763382188838,0.0447545130583375,0.407017918923954,0.270188254117334,1.41102293351882,179
"374","GO_ER_UBIQUITIN_LIGASE_COMPLEX",0.00594869342145732,0.0450212922782618,0.407017918923954,0.734682400968845,1.88032390062892,9
"375","GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_III_ASSEMBLY",0.00596635923984904,0.0451216917438436,0.407017918923954,0.702774894464636,1.88601870267001,10
"376","GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS",0.00603427691097433,0.0455681220339041,0.407017918923954,0.594062190094608,1.84245761907162,16
"377","GO_HYDRO_LYASE_ACTIVITY",0.00609061928175551,0.0458585174261401,0.407017918923954,0.401751727717478,1.65514415676487,47
"378","GO_POSITIVE_REGULATION_OF_MUCUS_SECRETION",0.00615650122069512,0.0462865982538331,0.407017918923954,0.843115212591379,1.74499356893069,5
"379","GO_VESICLE_BUDDING_FROM_MEMBRANE",0.00618735825878398,0.0464703322172432,0.407017918923954,0.302228500375484,1.44149789653311,105
"380","GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS",0.0061988419519095,0.0465026512193357,0.407017918923954,0.529390858214358,1.77196696657034,21
"381","GO_GDP_MANNOSE_METABOLIC_PROCESS",0.00620858822340309,0.0465417194671043,0.407017918923954,0.769279396906529,1.83333216854816,7
"382","GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM",0.00629436844933422,0.0470815087147501,0.407017918923954,0.641561722283339,1.86598334388065,13
"383","GO_BILE_ACID_METABOLIC_PROCESS",0.00634904887691987,0.0473868240413488,0.407017918923954,0.436442726199159,1.68265475394114,35
"384","GO_PENTOSE_METABOLIC_PROCESS",0.00634811580185888,0.0473868240413488,0.407017918923954,0.660305755658362,1.86678356485601,12
"385","GO_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.00638609114203215,0.0475940150156539,0.407017918923954,0.294578375580496,1.46431736049242,128
"386","GO_C_ACETYLTRANSFERASE_ACTIVITY",0.00640112690052421,0.0476714280064457,0.407017918923954,0.842598924587307,1.74392500886516,5
"387","GO_ATP_BIOSYNTHETIC_PROCESS",0.00652428538550837,0.0484128412651146,0.407017918923954,0.41399331112249,1.68913340290102,45
"388","GO_COMPLEMENT_ACTIVATION",0.00652428538550837,0.0484128412651146,0.407017918923954,0.414645704752459,1.6917952330384,45
"389","GO_PENTOSE_CATABOLIC_PROCESS",0.00656421075827928,0.0486387148310362,0.407017918923954,0.842047098255705,1.74278289520687,5
"390","GO_LIPASE_BINDING",0.00657543726162086,0.0486515938801745,0.407017918923954,0.868493479970812,1.68050330225746,4
"391","GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING",0.00660788587304225,0.0488212317204958,0.407017918923954,0.288240916102898,1.43397211251621,129
"392","GO_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.00665717765218436,0.0491146451965113,0.407017918923954,0.488198194932431,1.76494932851243,28
"393","GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING",0.00671257991441316,0.0492169282598488,0.407017918923954,0.481055506004077,1.80359312205313,30
"394","GO_POSITIVE_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE",0.00677809702500341,0.04964956070815,0.407017918923954,0.732564379773393,1.79484830229431,8
"395","GO_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0.00679576944607951,0.0497079997642977,0.407017918923954,0.679932704303275,1.88710290505068,11
"396","GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",0.00681806150086693,0.0498355101150323,0.407017918923954,0.348505670403708,1.54363317159049,68
